_id,video_id,comment,cleaned_comment,sentiment
6877a0df8d741c12a1114887,CRraHg4Ks_g,"If you define artificial general intelligence as equivalent to a person with an above average IQ of let's say 120, then I think we have already achieved it. An LLM can already out outperform humans with an IQ of 120 in the vast majority of tasks performed by a white-collar worker. People who push the date of AGI much further into the future always seem to be comparing it to a creative genius who can make a breakthrough discovery in a given field. Let's be honest, there are very few humans who have ever done that or will ever be able to do that. I'll grant that AI is not yet there and I don't know at what point it will be if ever. But that's really not the issue. The issue is that within the next couple of years, it won't be worth it for many companies to employ nearly as many humans any longer. As to whether AI creates utopia or dystopia or enriches the 1/10 of 1 % at the expense of the rest of us, that's almost a moot point. The cat's out of the bag and there's no way to put it back in. If you think otherwise, look at how well we've done with peace in the Middle East and climate change. So, best bet is to hope for utopia and plan for dystopia.",if you define artificial general intelligence as equivalent to a person with an above average iq of let us say then i think we have already achieved it an llm can already out outperform humans with an iq of in the vast majority of tasks performed by a whitecollar worker people who push the date of agi much further into the future always seem to be comparing it to a creative genius who can make a breakthrough discovery in a given field let us be honest there are very few humans who have ever done that or will ever be able to do that i will grant that ai is not yet there and i do not know at what point it will be if ever but that is really not the issue the issue is that within the next couple of years it will not be worth it for many companies to employ nearly as many humans any longer as to whether ai creates utopia or dystopia or enriches the of at the expense of the rest of us that is almost a moot point the cats out of the bag and there is no way to put it back in if you think otherwise look at how well we have done with peace in the middle east and climate change so best bet is to hope for utopia and plan for dystopia,positive
6877a0df8d741c12a1114888,CRraHg4Ks_g,I just don't think I can stay hyped for a few (more) years.,i just do not think i can stay hyped for a few more years,positive
6877a0df8d741c12a1114889,CRraHg4Ks_g,"How are the chances of solving the supposed impending climate/ecological crisis affected by countries & peoples regarding each other as threats or enemies?  Or, how is that impending disaster potentially worsened or hastened by antagonism, antipathy, & suspicions?",how are the chances of solving the supposed impending climateecological crisis affected by countries peoples regarding each other as threats or enemies or how is that impending disaster potentially worsened or hastened by antagonism antipathy suspicions,neutral
6877a0df8d741c12a111488a,CRraHg4Ks_g,CEO bullshiting about speculation to bump the stock. skip,ceo bullshiting about speculation to bump the stock skip,neutral
6877a0df8d741c12a111488b,CRraHg4Ks_g,"Search Labs | AI Overview
Increased GDP growth, while often seen as a positive indicator of economic development, can negatively impact the planet's health through increased resource consumption, pollution, and climate change. The focus on economic expansion often leads to unsustainable practices, such as intensive material use, which depletes natural resources and increases waste generation. These unsustainable practices have far-reaching consequences, including climate change, biodiversity loss, and pollution, ultimately undermining the planet's ability to support human well-being. 
Here's a more detailed look at how increased GDP hurts the planet's health:",search labs ai overview increased gdp growth while often seen as a positive indicator of economic development can negatively impact the planets health through increased resource consumption pollution and climate change the focus on economic expansion often leads to unsustainable practices such as intensive material use which depletes natural resources and increases waste generation these unsustainable practices have farreaching consequences including climate change biodiversity loss and pollution ultimately undermining the planets ability to support human wellbeing here is a more detailed look at how increased gdp hurts the planets health,positive
6877a0df8d741c12a111488c,CRraHg4Ks_g,It will take a minute.,it will take a minute,neutral
6877a0df8d741c12a111488d,CRraHg4Ks_g,"99% of jobs will be done by AI agents and robotics.
The future belongs to AI 💯 
GAME OVER 🎮",of jobs will be done by ai agents and robotics the future belongs to ai game over,negative
6877a0df8d741c12a111488e,CRraHg4Ks_g,Hassabis answers are : we should be ok. Then most of his time is padding his recomforting answers with the notion that it is impossible to predict - in a manner to excuse his false promise. He is more a politician than a scientific.,hassabis answers are we should be ok then most of his time is padding his recomforting answers with the notion that it is impossible to predict in a manner to excuse his false promise he is more a politician than a scientific,neutral
6877a0df8d741c12a111488f,CRraHg4Ks_g,Reminder: AI company CEOs are not neutral guests when it comes to AI.,reminder ai company ceos are not neutral guests when it comes to ai,neutral
6877a0df8d741c12a1114890,CRraHg4Ks_g,As a Behavior Scientist I can say with a certainty of 89-92% this AI guy is lying through his teeth.,as a behavior scientist i can say with a certainty of this ai guy is lying through his teeth,neutral
